institution_id,total_students,ug_students,pg_students,total_faculty,required_faculty,faculty_phd_count,total_labs,total_classrooms,computer_count,library_books,total_area_sqft,hostel_capacity,annual_budget,naac_grade,iso_certified,nba_programs,faculty_ratio,phd_percentage,area_per_student,computer_student_ratio,faculty_shortage_amt,risk_score,risk_level,approved,approval_probability
37825,1286,965,321,71,86,27,6,19,336,10441,16410,514,32.09955014,B,0,2,18.11267606,0.38028169,12.76049767,3.827380952,15,57,Medium,0,39.5082323
37826,2190,1760,430,136,146,28,10,37,423,28085,26327,1314,43.36974936,A,1,3,16.10294118,0.205882353,12.02146119,5.177304965,10,67,High,0,30.17258048
37827,2176,1628,548,214,146,79,35,51,465,12688,35143,870,20.58801165,A++,1,1,10.1682243,0.369158879,16.15027574,4.679569892,0,11,Low,1,89.24337255
37828,1754,1228,526,100,117,30,24,27,632,6204,30839,350,49.90117334,B+,1,2,17.54,0.3,17.58209806,2.775316456,17,25,Low,1,69.54087389
37829,1056,797,259,57,71,15,7,17,394,6858,24732,0,65.96904266,B+,0,3,18.52631579,0.263157895,23.42045455,2.680203046,14,48,Medium,0,47.47749056
37830,3801,2865,936,152,254,25,26,88,921,16851,67278,1520,41.59420424,B,1,1,25.00657895,0.164473684,17.70007893,4.127035831,102,44,Medium,1,65.35809066
37831,2126,1674,452,119,142,34,27,48,426,17075,43856,0,38.3569407,,1,0,17.86554622,0.285714286,20.62841016,4.990610329,23,53,Medium,0,45.7814115
37832,1704,1469,235,124,114,50,18,24,379,7498,41061,340,57.92332404,A+,0,5,13.74193548,0.403225806,24.09683099,4.496042216,0,20,Low,1,78.55672752
37833,2713,2280,433,164,181,29,12,41,804,16574,31185,1085,7.100585651,A+,1,1,16.54268293,0.176829268,11.49465536,3.374378109,17,66,High,0,36.66199355
37834,3548,2953,595,174,237,59,27,65,714,12364,67183,0,52.25095325,A,0,1,20.3908046,0.33908046,18.9354566,4.969187675,63,36,Medium,1,63.38693846
37835,963,774,189,46,65,17,26,20,187,2031,23179,192,6.709477628,B++,0,2,20.93478261,0.369565217,24.06957425,5.14973262,19,45,Medium,0,48.82353199
37836,1209,970,239,83,81,19,29,18,287,6138,13447,241,62.5212465,B+,1,2,14.56626506,0.228915663,11.12241522,4.212543554,0,46,Medium,1,56.48464181
37837,1929,1453,476,161,129,58,20,29,335,19948,25054,0,15.53490467,,1,1,11.98136646,0.360248447,12.98807672,5.758208955,0,40,Medium,1,61.09873817
37838,1266,1080,186,111,85,38,5,19,545,17708,30161,506,26.52556942,A,1,1,11.40540541,0.342342342,23.82385466,2.32293578,0,0,Low,1,94.66841916
37839,2137,1858,279,205,143,65,26,46,518,17828,32302,0,19.9374258,B++,1,1,10.42439024,0.317073171,15.11558259,4.125482625,0,12,Low,1,99.15839849
37840,2293,1831,462,171,153,68,38,42,434,20201,25171,1375,12.16905131,B+,0,2,13.40935673,0.397660819,10.97732229,5.283410138,0,35,Medium,1,58.88426184
37841,2520,2105,415,239,168,68,37,36,768,12916,33992,504,21.52013445,B,0,0,10.54393305,0.284518828,13.48888889,3.28125,0,41,Medium,1,55.76992943
37842,2112,1613,499,190,141,60,39,45,507,20916,35686,844,50.68585954,A+,0,1,11.11578947,0.315789474,16.8967803,4.165680473,0,14,Low,1,82.33402451
37843,2086,1721,365,119,140,35,21,34,429,19932,39863,834,29.01022355,A,1,1,17.52941176,0.294117647,19.10977948,4.862470862,21,44,Medium,1,56.71937711
37844,3057,2666,391,119,204,59,9,55,663,16941,51786,611,55.66869415,B+,1,1,25.68907563,0.495798319,16.94013739,4.610859729,85,31,Medium,1,67.37330363
37845,2646,1940,706,134,177,58,30,49,1127,21245,36120,1587,45.54121261,A+,0,1,19.74626866,0.432835821,13.65079365,2.347826087,43,54,Medium,0,46.31334187
37846,910,670,240,49,61,10,8,16,173,15654,17125,364,40.30218878,A,1,3,18.57142857,0.204081633,18.81868132,5.260115607,12,51,Medium,1,52.94513895
37847,2071,1806,265,202,139,84,27,47,569,19058,48357,1242,72.46071912,B+,1,1,10.25247525,0.415841584,23.34958957,3.639718805,0,9,Low,1,88.38989874
37848,1029,860,169,72,69,13,31,24,384,22436,10445,0,33.69456401,B,0,7,14.29166667,0.180555556,10.15063168,2.6796875,0,30,Medium,1,69.69641527
37849,1696,1341,355,72,114,37,17,30,360,2000,40450,678,58.46871947,A+,0,2,23.55555556,0.513888889,23.85023585,4.711111111,42,41,Medium,1,56.2557374
37850,3308,2516,792,162,221,59,28,55,829,6849,78319,661,30.41099621,B++,0,1,20.41975309,0.364197531,23.67563482,3.990349819,59,49,Medium,0,44.59979692
37851,430,352,78,27,29,10,34,6,89,2000,6738,258,31.51944523,B,1,2,15.92592593,0.37037037,15.66976744,4.831460674,2,38,Medium,1,58.19007697
37852,1162,945,217,52,78,13,13,17,285,20039,13871,464,79.53268329,A,1,3,22.34615385,0.25,11.93717728,4.077192982,26,65,High,0,34.68894656
37853,1490,1310,180,117,100,41,31,32,299,8585,33335,298,77.34254619,A,1,1,12.73504274,0.35042735,22.37248322,4.983277592,0,16,Low,1,86.41375834
37854,724,575,149,46,49,22,31,10,229,6108,9077,144,64.40228887,A,1,1,15.73913043,0.47826087,12.53729282,3.161572052,3,64,High,0,36.90254324
37855,1862,1427,435,100,125,22,23,42,499,19343,31219,0,11.3247902,A,0,1,18.62,0.22,16.76638024,3.731462926,25,45,Medium,0,47.96882419
37856,2710,2187,523,179,181,52,9,39,520,28796,40435,0,48.69594092,A++,1,5,15.1396648,0.290502793,14.92066421,5.211538462,2,68,High,0,26.63501938
37857,2779,1957,822,272,186,78,24,53,703,20868,60955,555,72.33713649,B+,1,3,10.21691176,0.286764706,21.93414897,3.953058321,0,18,Low,1,80.52216319
37858,1385,1161,224,119,93,25,18,31,423,2000,20633,277,22.30346164,B+,1,1,11.63865546,0.210084034,14.89747292,3.274231678,0,51,Medium,1,54.12312908
37859,2513,2189,324,202,168,91,31,41,439,17509,46571,0,22.77414304,A,1,1,12.44059406,0.45049505,18.53203343,5.724373576,0,18,Low,1,79.36426658
37860,3434,2539,895,192,229,78,39,59,1702,6045,84548,686,25.37079203,B+,1,1,17.88541667,0.40625,24.62085032,2.017626322,37,28,Low,1,69.49030246
37861,3388,2379,1009,282,226,106,8,81,636,8387,36880,2032,25.79813594,A+,1,2,12.0141844,0.375886525,10.88547816,5.327044025,0,41,Medium,1,61.70923731
37862,410,298,112,28,28,5,39,6,79,13309,6673,246,78.02753921,A+,1,1,14.64285714,0.178571429,16.27560976,5.189873418,0,20,Low,1,84.56780789
37863,3424,3076,348,263,229,91,23,54,1526,14602,63522,0,38.3282003,B+,0,2,13.01901141,0.346007605,18.55198598,2.243774574,0,2,Low,1,100.951441
37864,2190,1709,481,149,146,72,8,49,769,9430,52252,438,48.81299931,B,1,5,14.69798658,0.483221477,23.85936073,2.847854356,0,9,Low,1,94.99615307
37865,1923,1379,544,104,129,26,16,41,349,17748,36117,1153,48.66684859,A+,1,1,18.49038462,0.25,18.78159126,5.510028653,25,45,Medium,1,52.41819193
37866,2443,2100,343,161,163,62,30,54,670,29610,55299,977,63.66562012,A++,0,4,15.17391304,0.385093168,22.63569382,3.646268657,2,38,Medium,1,64.18169193
37867,1175,1055,120,43,79,19,32,26,244,24811,24521,0,16.57417813,A,0,0,27.3255814,0.441860465,20.86893617,4.81557377,36,37,Medium,1,65.63716573
37868,1919,1694,225,138,128,43,24,33,526,18009,46826,0,19.86949776,A++,1,1,13.9057971,0.311594203,24.40125065,3.648288973,0,6,Low,1,96.93484818
37869,1974,1601,373,159,132,81,27,43,794,2000,38577,0,17.16136392,B++,1,3,12.41509434,0.509433962,19.54255319,2.486146096,0,6,Low,1,96.44614447
37870,987,823,164,72,66,29,11,15,171,2000,19642,0,47.7732506,A,0,4,13.70833333,0.402777778,19.90070922,5.771929825,0,26,Low,1,76.42121332
37871,1539,1167,372,116,103,20,16,33,424,22054,32170,307,65.78658511,B,1,1,13.26724138,0.172413793,20.90318389,3.629716981,0,20,Low,1,73.97589199
37872,1643,1364,279,63,110,31,38,38,418,8763,23703,0,71.53947269,A+,1,1,26.07936508,0.492063492,14.42665855,3.93062201,47,62,High,0,41.37964016
37873,1063,801,262,78,71,37,30,15,399,6284,23815,212,26.53456687,B+,0,2,13.62820513,0.474358974,22.40357479,2.664160401,0,11,Low,1,89.17359539
37874,1550,1218,332,94,104,36,20,30,512,16505,15964,310,77.164413,A,1,3,16.4893617,0.382978723,10.29935484,3.02734375,10,58,Medium,0,42.16563923
37875,2548,2020,528,120,170,56,7,38,799,21167,31992,1528,22.12906159,B++,1,5,21.23333333,0.466666667,12.55572998,3.188986233,50,54,Medium,0,41.40726174
37876,1586,1165,421,79,106,26,13,32,510,5212,39507,0,65.34806845,B+,1,3,20.07594937,0.329113924,24.90983607,3.109803922,27,41,Medium,1,52.16480698
37877,2943,2295,648,257,197,107,17,44,502,9255,73253,0,8.216042053,B++,0,2,11.45136187,0.416342412,24.89058784,5.862549801,0,23,Low,1,69.0673004
37878,1469,1049,420,98,98,44,18,21,669,10486,36320,0,26.92275087,A++,1,1,14.98979592,0.448979592,24.72430225,2.195814649,0,3,Low,1,95.586319
37879,2266,1866,400,92,152,37,26,50,1068,14657,37630,1359,72.34546851,,1,1,24.63043478,0.402173913,16.60635481,2.121722846,60,36,Medium,1,66.6826164
37880,2355,1734,621,179,157,52,9,40,771,9793,38329,1413,20.3024201,A+,0,3,13.15642458,0.290502793,16.27558386,3.054474708,0,25,Low,1,77.41465116
37881,1775,1577,198,126,119,54,33,30,316,7804,44233,0,17.32394545,A,1,1,14.08730159,0.428571429,24.92,5.617088608,0,20,Low,1,72.57982732
37882,1020,864,156,50,68,13,37,21,347,2000,19263,0,61.26924206,A,0,1,20.4,0.26,18.88529412,2.939481268,18,42,Medium,1,55.00433759
37883,300,266,34,30,20,11,11,4,118,21675,6250,120,20.09813042,A+,1,3,10,0.366666667,20.83333333,2.542372881,0,4,Low,1,95.88239817
37884,2047,1657,390,144,137,40,24,49,654,20912,50635,409,42.53454189,A+,1,0,14.21527778,0.277777778,24.73619932,3.129969419,0,16,Low,1,92.34017611
37885,2437,1814,623,187,163,56,17,53,448,12774,47230,0,76.24274461,B++,1,2,13.03208556,0.299465241,19.38038572,5.439732143,0,19,Low,1,82.77823012
37886,3317,2715,602,211,222,69,27,58,1394,32658,67767,1326,79.61865168,B+,0,3,15.72037915,0.327014218,20.43020802,2.379483501,11,30,Medium,1,68.21580751
37887,1850,1375,475,92,124,39,6,32,783,13436,18815,370,38.64297512,,1,2,20.10869565,0.423913043,10.17027027,2.362707535,32,57,Medium,0,40.74000126
37888,1431,1039,392,80,96,27,27,27,243,21625,16802,572,61.05554176,A++,1,1,17.8875,0.3375,11.74143955,5.888888889,16,55,Medium,0,49.89516562
37889,1149,1017,132,93,77,25,35,26,219,16870,24672,459,21.85321241,B++,1,0,12.35483871,0.268817204,21.47258486,5.246575342,0,23,Low,1,80.14077431
37890,1721,1234,487,135,115,35,17,24,313,27985,41512,344,25.74365895,B+,1,1,12.74814815,0.259259259,24.12085997,5.498402556,0,20,Low,1,84.03610717
37891,904,696,208,51,61,26,30,16,253,16832,16025,542,79.48139794,B+,0,4,17.7254902,0.509803922,17.72676991,3.57312253,10,41,Medium,1,52.03661187
37892,1869,1384,485,118,125,57,14,30,535,17575,28301,0,11.86048007,B+,1,2,15.83898305,0.483050847,15.1423221,3.493457944,7,35,Medium,1,50.56916018
37893,2433,2030,403,202,163,72,20,38,473,17445,29601,486,35.35627394,B+,1,1,12.04455446,0.356435644,12.16646116,5.143763214,0,28,Low,1,71.30690324
37894,2063,1507,556,225,138,121,25,30,407,4417,50091,412,49.42668687,B+,1,2,9.168888889,0.537777778,24.28065923,5.068796069,0,17,Low,1,77.04194589
37895,2644,2068,576,170,177,72,7,61,978,16965,56430,0,69.65127592,A+,1,3,15.55294118,0.423529412,21.34266263,2.703476483,7,25,Low,1,77.45672414
37896,300,261,39,16,20,7,23,4,50,26973,6022,180,61.80222989,A+,1,1,18.75,0.4375,20.07333333,6,4,33,Medium,1,67.47100765
37897,2006,1735,271,131,134,35,5,38,871,19084,24824,0,68.69184248,B,1,0,15.3129771,0.267175573,12.37487537,2.303099885,3,52,Medium,0,48.31604303
37898,1346,1000,346,76,90,18,30,22,464,23457,33574,807,9.004922456,A,1,1,17.71052632,0.236842105,24.9435364,2.900862069,14,35,Medium,1,67.66116542
37899,1494,1301,193,89,100,40,20,27,606,34084,35262,0,43.15114696,B++,1,4,16.78651685,0.449438202,23.60240964,2.465346535,11,23,Low,1,85.63202549
37900,2741,2213,528,140,183,30,37,40,917,6505,34109,548,45.12326445,B,0,2,19.57857143,0.214285714,12.44399854,2.989094875,43,66,High,0,32.49103447
37901,3688,2869,819,207,246,63,13,86,794,14990,78751,2212,14.96044984,B,0,1,17.81642512,0.304347826,21.35330803,4.644836272,39,41,Medium,1,65.04431758
37902,643,538,105,46,43,7,19,10,188,19983,13350,385,45.71383712,A,0,1,13.97826087,0.152173913,20.76205288,3.420212766,0,18,Low,1,89.26550623
37903,2489,1991,498,210,166,57,15,56,1188,15508,55519,995,65.65103407,A++,1,2,11.85238095,0.271428571,22.30574528,2.095117845,0,11,Low,1,91.64500763
37904,1577,1109,468,153,106,61,6,38,358,16852,16435,0,42.8213768,B+,1,2,10.30718954,0.39869281,10.42168675,4.405027933,0,29,Low,1,71.99362711
37905,1424,1005,419,81,95,27,27,33,238,15611,27640,0,31.53739322,A++,1,2,17.58024691,0.333333333,19.41011236,5.983193277,14,35,Medium,1,71.92822948
37906,1488,1223,265,80,100,21,16,26,736,20291,36596,297,45.38393856,A++,1,3,18.6,0.2625,24.59408602,2.02173913,20,34,Medium,1,63.07821847
37907,2002,1445,557,143,134,51,34,29,352,16116,34549,800,6.010108673,B++,0,0,14,0.356643357,17.25724276,5.6875,0,13,Low,1,87.48224137
37908,1241,1073,168,88,83,36,13,18,287,10289,16842,744,41.28146086,B++,0,2,14.10227273,0.409090909,13.57131346,4.324041812,0,31,Medium,1,75.76706484
37909,1861,1461,400,105,125,16,34,26,409,11200,30966,744,53.92217164,B++,1,2,17.72380952,0.152380952,16.63944116,4.550122249,20,45,Medium,1,61.81247087
37910,2745,1975,770,179,183,70,24,54,591,3107,58422,1647,73.65768223,B++,0,3,15.33519553,0.391061453,21.28306011,4.644670051,4,46,Medium,1,51.4463822
37911,3015,2477,538,157,201,37,17,57,740,8115,70508,1206,54.05037929,A+,1,4,19.20382166,0.23566879,23.38573798,4.074324324,44,55,Medium,0,45.41781564
37912,854,612,242,60,57,20,7,12,146,22740,16541,0,46.86565591,A++,1,2,14.23333333,0.333333333,19.36885246,5.849315068,0,6,Low,1,90.27877568
37913,2750,2345,405,255,184,133,24,61,847,15136,47934,550,54.76893843,B+,1,1,10.78431373,0.521568627,17.43054545,3.246753247,0,12,Low,1,87.54619607
37914,1472,1064,408,77,99,25,12,31,731,11775,18509,588,48.20783495,A,1,4,19.11688312,0.324675325,12.57404891,2.013679891,22,45,Medium,1,59.89524506
37915,1421,1016,405,98,95,51,39,24,338,12035,15159,284,11.65478845,,1,1,14.5,0.520408163,10.66783955,4.204142012,0,37,Medium,1,58.63767672
37916,2572,2174,398,228,172,46,12,37,1161,21471,43732,0,57.64211145,A+,1,2,11.28070175,0.201754386,17.00311042,2.215331611,0,9,Low,1,95.05306299
37917,2492,2215,277,202,167,103,20,37,523,8912,31193,1495,25.05639568,A,1,0,12.33663366,0.50990099,12.51725522,4.764818356,0,37,Medium,1,56.83252039
37918,1846,1535,311,62,124,10,9,37,554,14840,42367,369,53.5626009,A+,0,2,29.77419355,0.161290323,22.95070423,3.332129964,62,48,Medium,1,56.50402182
37919,2076,1477,599,123,139,30,20,38,417,11967,48099,0,25.55170182,B+,1,2,16.87804878,0.243902439,23.16907514,4.978417266,16,49,Medium,0,44.93588126
37920,901,669,232,57,61,19,8,14,331,8454,17584,540,33.20501233,B++,1,1,15.80701754,0.333333333,19.51609323,2.722054381,4,36,Medium,1,64.43271028
37921,1202,923,279,58,81,31,35,24,209,13320,29206,240,6.39644827,A,0,3,20.72413793,0.534482759,24.29783694,5.751196172,23,41,Medium,0,48.09175798
37922,3923,3455,468,194,262,98,26,74,679,5036,87969,2353,13.73072747,A,1,0,20.22164948,0.505154639,22.42391027,5.777614138,68,42,Medium,0,47.82238701
37923,1824,1523,301,144,122,56,25,30,442,11037,33578,1094,64.14162587,A+,1,4,12.66666667,0.388888889,18.40899123,4.126696833,0,4,Low,1,103.0135273
37924,1240,1054,186,69,83,30,33,25,288,11566,13650,0,68.52631251,A,1,2,17.97101449,0.434782609,11.00806452,4.305555556,14,59,Medium,0,42.11538237
37925,2257,2005,252,168,151,54,5,54,520,14977,39165,1354,9.221942714,B+,1,4,13.43452381,0.321428571,17.35268055,4.340384615,0,10,Low,1,87.75941635
37926,2807,2201,606,150,188,32,10,64,667,16912,35367,0,22.13195929,A,1,4,18.71333333,0.213333333,12.5995725,4.208395802,38,67,High,0,27.03760209
37927,2473,1741,732,263,165,54,28,54,816,10417,33474,989,40.02377844,A,1,2,9.403041825,0.205323194,13.53578649,3.030637255,0,41,Medium,1,67.08842597
37928,1494,1173,321,80,100,42,11,34,351,24503,21776,298,11.31329365,B++,1,0,18.675,0.525,14.57563588,4.256410256,20,55,Medium,0,42.10899528
37929,1320,1054,266,58,88,18,10,27,220,9294,15048,792,62.41701034,A+,1,2,22.75862069,0.310344828,11.4,6,30,59,Medium,0,42.73563988
37930,2187,1958,229,190,146,100,15,32,924,26641,30755,1312,10.72358743,B++,1,1,11.51052632,0.526315789,14.06264289,2.366883117,0,14,Low,1,87.60832447
37931,3162,2767,395,209,211,51,34,58,1229,10340,65406,1897,12.19515509,A,0,0,15.1291866,0.244019139,20.68500949,2.572823434,2,36,Medium,1,61.97520018
37932,1353,1078,275,65,91,25,16,31,364,14450,23392,541,63.13900372,B++,1,2,20.81538462,0.384615385,17.28898744,3.717032967,26,29,Low,1,74.14905617
37933,1120,845,275,68,75,34,34,18,331,15150,14855,448,53.58901682,B,0,0,16.47058824,0.5,13.26339286,3.383685801,7,52,Medium,0,48.6654193
37934,904,683,221,44,61,20,22,12,152,7937,21042,180,15.37778961,A,1,2,20.54545455,0.454545455,23.27654867,5.947368421,17,42,Medium,1,53.35265084
37935,1443,1193,250,67,97,29,22,28,289,2000,36029,577,32.67689284,B+,0,0,21.53731343,0.432835821,24.96812197,4.993079585,30,44,Medium,1,55.3934142
37936,300,261,39,15,20,7,5,4,75,9708,4980,0,36.8872506,B++,1,4,20,0.466666667,16.6,4,5,47,Medium,1,63.73808557
37937,1554,1232,322,101,104,42,23,27,290,2000,26170,621,70.79675038,B+,0,0,15.38613861,0.415841584,16.84041184,5.35862069,3,45,Medium,1,63.78059802
37938,2138,1898,240,191,143,90,27,49,891,13761,32202,1282,20.12410953,A,0,3,11.19371728,0.471204188,15.06173994,2.399551066,0,2,Low,1,105.6641388
37939,1356,1008,348,88,91,36,5,33,328,19876,25093,542,39.8461118,B+,1,2,15.40909091,0.409090909,18.50516224,4.134146341,3,35,Medium,1,63.99087535
37940,3528,2832,696,178,236,97,39,77,982,16040,81702,0,34.2870783,B+,0,1,19.82022472,0.54494382,23.15816327,3.592668024,58,35,Medium,1,64.92529689
37941,1443,1108,335,122,97,24,34,25,269,12366,28806,0,69.15987853,B++,1,0,11.82786885,0.196721311,19.96257796,5.364312268,0,19,Low,1,81.46566757
37942,2200,1773,427,139,147,65,19,41,1016,15697,36611,0,49.17129169,B+,1,4,15.82733813,0.467625899,16.64136364,2.165354331,8,28,Low,1,70.86198656
37943,1195,905,290,112,80,53,31,22,200,14180,15542,0,37.80064832,B+,1,4,10.66964286,0.473214286,13.00585774,5.975,0,30,Medium,1,76.641216
37944,1786,1490,296,121,120,27,15,28,887,20335,23862,0,46.14148007,B,0,2,14.76033058,0.223140496,13.36058231,2.013528749,0,33,Medium,1,72.08221278
37945,3068,2621,447,200,205,54,14,49,592,24719,70444,0,71.553497,A,1,0,15.34,0.27,22.96088657,5.182432432,5,42,Medium,1,52.39357681
37946,1983,1708,275,100,133,28,15,31,568,30187,37015,396,28.06834787,A,1,2,19.83,0.28,18.66616238,3.491197183,33,47,Medium,1,56.2998198
37947,300,243,57,23,20,9,39,5,73,29811,3491,180,41.0906841,B++,0,2,13.04347826,0.391304348,11.63666667,4.109589041,0,32,Medium,1,71.47422389
37948,2126,1627,499,166,142,80,28,36,361,2000,36515,0,65.91106709,A,0,3,12.80722892,0.481927711,17.17544685,5.889196676,0,18,Low,1,81.41415983
37949,300,247,53,23,20,4,14,4,127,23127,3934,0,67.61970594,B,1,3,13.04347826,0.173913043,13.11333333,2.362204724,0,33,Medium,1,67.03041734
37950,2531,2116,415,137,169,72,6,38,604,11111,34184,506,45.89152166,B,1,4,18.47445255,0.525547445,13.50612406,4.190397351,32,55,Medium,0,39.77399753
37951,1462,1315,147,121,98,60,33,20,294,4194,14745,292,22.60241637,B+,0,1,12.08264463,0.495867769,10.08549932,4.972789116,0,33,Medium,1,69.0649141
37952,1501,1344,157,82,101,32,35,37,572,23774,18716,0,63.11736004,A+,1,0,18.30487805,0.390243902,12.46902065,2.624125874,19,48,Medium,1,50.62807239
37953,1700,1457,243,123,114,49,37,39,295,15036,24066,0,74.43725103,A+,1,4,13.82113821,0.398373984,14.15647059,5.762711864,0,29,Low,1,74.73656971
37954,989,788,201,79,66,33,39,16,243,14837,24690,395,57.09410769,B+,1,5,12.51898734,0.417721519,24.96461072,4.069958848,0,9,Low,1,92.72707731
37955,1345,1183,162,87,90,46,8,20,273,10237,26771,269,46.15851123,B++,1,1,15.45977011,0.528735632,19.90408922,4.926739927,3,32,Medium,1,69.73543061
37956,300,222,78,26,20,8,5,6,80,12953,5901,120,61.15785233,B++,1,3,11.53846154,0.307692308,19.67,3.75,0,12,Low,1,86.2839698
37957,1061,777,284,58,71,31,32,18,183,32103,26266,424,45.87861544,A,1,6,18.29310345,0.534482759,24.75589067,5.797814208,13,36,Medium,1,63.6291726
37958,2062,1793,269,100,138,29,25,44,379,13130,25361,412,53.78469385,B++,1,1,20.62,0.29,12.29922405,5.440633245,38,62,High,0,28.008274
37959,1148,978,170,58,77,27,15,27,192,14548,28446,229,30.80981024,B,1,4,19.79310345,0.465517241,24.77874564,5.979166667,19,33,Medium,1,72.7578058
37960,2915,2140,775,210,195,104,17,67,600,11334,57646,1166,41.13775898,B++,1,3,13.88095238,0.495238095,19.77564322,4.858333333,0,6,Low,1,90.77363385
37961,1444,1255,189,76,97,29,20,29,351,22993,34354,866,31.43060436,A,1,2,19,0.381578947,23.79085873,4.113960114,21,35,Medium,1,62.61901533
37962,1430,1087,343,87,96,23,16,31,354,9356,31553,0,51.68109222,B+,1,3,16.43678161,0.264367816,22.06503497,4.039548023,9,54,Medium,0,40.93840418
37963,881,783,98,45,59,12,35,19,177,12446,13033,352,33.23759294,B++,1,2,19.57777778,0.266666667,14.79341657,4.97740113,14,65,High,0,32.35649163
37964,596,468,128,43,40,15,9,9,132,12633,12256,119,11.22548981,,1,2,13.86046512,0.348837209,20.56375839,4.515151515,0,19,Low,1,85.20613618
37965,2731,2295,436,177,183,56,34,49,467,18776,47796,0,56.42054964,B++,0,3,15.42937853,0.316384181,17.50128158,5.847965739,6,31,Medium,1,63.75621639
37966,2376,2043,333,121,159,30,23,43,1053,18162,57635,475,29.19746526,A,0,2,19.63636364,0.247933884,24.25715488,2.256410256,38,35,Medium,1,64.45726408
37967,1229,998,231,67,82,11,15,25,426,26220,16138,491,68.61716991,B+,1,3,18.34328358,0.164179104,13.13100081,2.884976526,15,50,Medium,1,56.46161254
37968,679,535,144,37,46,12,36,10,141,17736,16787,135,7.217228371,A,0,2,18.35135135,0.324324324,24.72312224,4.815602837,9,43,Medium,1,55.14866369
37969,2199,1553,646,169,147,40,37,39,602,11486,36569,0,73.78238047,B,1,0,13.01183432,0.236686391,16.62983174,3.65282392,0,13,Low,1,83.6193154
37970,300,239,61,15,20,3,15,5,75,9620,5462,180,38.9084713,,0,1,20,0.2,18.20666667,4,5,68,High,0,26.70614899
37971,1292,921,371,89,87,18,12,28,341,7770,14725,775,77.42137862,A+,0,1,14.51685393,0.202247191,11.39705882,3.788856305,0,47,Medium,1,55.67919328
37972,858,625,233,52,58,23,19,12,364,10147,19584,343,10.42258143,B,1,1,16.5,0.442307692,22.82517483,2.357142857,6,25,Low,1,70.60324102
37973,3913,2744,1169,135,261,65,34,73,1586,22017,89362,0,72.48183322,B+,1,2,28.98518519,0.481481481,22.8372093,2.467213115,126,23,Low,1,79.1730533
37974,3514,3154,360,308,235,107,22,79,792,6462,53831,0,54.10760053,B++,0,1,11.40909091,0.347402597,15.31900968,4.436868687,0,19,Low,1,74.0944164
37975,2183,1961,222,155,146,74,23,47,546,2000,30300,873,31.34200889,B+,1,3,14.08387097,0.477419355,13.87998168,3.998168498,0,38,Medium,1,63.84543793
37976,300,223,77,14,20,5,18,6,51,11906,5023,60,37.2730731,A++,1,0,21.42857143,0.357142857,16.74333333,5.882352941,6,34,Medium,1,64.68173084
37977,2041,1476,565,125,137,63,27,37,382,13169,37697,816,22.01572743,B+,1,2,16.328,0.504,18.46986771,5.342931937,12,36,Medium,1,62.07632247
37978,3086,2514,572,129,206,65,26,50,1065,3523,33677,617,34.54970656,A+,1,4,23.92248062,0.503875969,10.91283215,2.897652582,77,53,Medium,0,41.91769434
37979,2654,1878,776,184,177,41,23,42,1007,13115,46486,530,6.538300273,B++,1,1,14.42391304,0.222826087,17.51544838,2.635551142,0,8,Low,1,91.89311915
37980,3555,2972,583,294,237,76,10,76,1413,16560,81803,2133,28.39655029,,0,3,12.09183673,0.258503401,23.01068917,2.515923567,0,23,Low,1,77.98150506
37981,1296,919,377,118,87,26,30,22,295,3691,20207,259,14.2309265,A,0,1,10.98305085,0.220338983,15.59182099,4.393220339,0,34,Medium,1,76.84145223
37982,2620,1869,751,263,175,103,5,43,804,17846,31716,1572,45.97085001,B,1,1,9.961977186,0.391634981,12.10534351,3.258706468,0,27,Low,1,79.72521375
37983,1827,1355,472,47,122,16,31,32,441,12409,42182,1096,65.40275504,B+,0,1,38.87234043,0.340425532,23.08812261,4.142857143,75,37,Medium,1,59.78706146
37984,2526,2047,479,223,169,56,22,57,500,7925,44494,0,13.07607606,B,0,3,11.32735426,0.251121076,17.61441013,5.052,0,30,Medium,1,64.01547007
37985,853,671,182,63,57,21,39,15,257,15306,14203,0,59.60670192,B,1,3,13.53968254,0.333333333,16.65064478,3.319066148,0,8,Low,1,89.19637109
37986,1235,898,337,46,83,7,26,22,324,22856,27262,494,13.56471376,A,1,1,26.84782609,0.152173913,22.07449393,3.811728395,37,47,Medium,1,56.51885758
37987,1755,1306,449,135,117,26,18,38,447,19780,20607,702,50.00486743,A++,1,1,13,0.192592593,11.74188034,3.926174497,0,42,Medium,1,57.52796695
37988,2427,1902,525,176,162,73,6,37,717,14503,43058,0,42.91436865,A++,1,3,13.78977273,0.414772727,17.74124433,3.384937238,0,8,Low,1,98.16312299
37989,986,739,247,78,66,30,15,22,222,24617,17175,591,48.71298244,A,1,0,12.64102564,0.384615385,17.4188641,4.441441441,0,9,Low,1,86.24040745
37990,3720,3293,427,325,248,104,33,74,1374,21544,70165,2232,78.33421049,B++,1,3,11.44615385,0.32,18.86155914,2.707423581,0,2,Low,1,104.8022376
37991,1159,931,228,66,78,16,16,26,213,10614,14298,0,21.55702933,B,0,2,17.56060606,0.242424242,12.33649698,5.441314554,12,70,High,0,30.38058676
37992,2878,2179,699,263,192,141,15,71,599,2000,67146,1151,46.44069591,B,0,1,10.94296578,0.536121673,23.33078527,4.804674457,0,20,Low,1,87.07584598
